,Date,Time,CO(GT),C6H6(GT),NOx(GT),NO2(GT)
2830,7/6/04,16:00:00,2.4,15.3,216,168
2831,7/6/04,17:00:00,3.8,22.5,306,192
2832,7/6/04,18:00:00,4.4,25.0,317,194
2833,7/6/04,19:00:00,3.9,21.1,251,155
2834,7/6/04,20:00:00,4.0,23.8,230,159
2835,7/6/04,21:00:00,2.5,14.9,154,125
2836,7/6/04,22:00:00,2.1,12.8,137,108
2837,7/6/04,23:00:00,2.4,14.3,133,110
2838,7/7/04,0:00:00,2.1,14.3,117,99
2839,7/7/04,1:00:00,1.6,9.2,106,95
2840,7/7/04,2:00:00,0.8,5.1,55,69
2841,7/7/04,3:00:00,0.5,3.0,-200,-200
2842,7/7/04,4:00:00,0.4,2.6,27,45
2843,7/7/04,5:00:00,0.5,4.0,46,53
2844,7/7/04,6:00:00,1.3,9.9,144,88
2845,7/7/04,7:00:00,4.1,27.3,392,136
2846,7/7/04,8:00:00,4.1,27.9,358,141
2847,7/7/04,9:00:00,4.0,24.5,381,189
2848,7/7/04,10:00:00,2.2,14.2,261,166
2849,7/7/04,11:00:00,2.0,11.9,207,154
2850,7/7/04,12:00:00,2.0,13.1,155,149
2851,7/7/04,13:00:00,2.2,15.1,193,142
2852,7/7/04,14:00:00,2.2,14.1,195,130
2853,7/7/04,15:00:00,1.8,11.3,159,121
2854,7/7/04,16:00:00,1.8,10.8,120,116
2855,7/7/04,17:00:00,3.3,21.5,228,177
2856,7/7/04,18:00:00,4.3,21.8,348,233
2857,7/7/04,19:00:00,5.3,29.8,337,223
2858,7/7/04,20:00:00,4.3,22.5,282,184
2859,7/7/04,21:00:00,3.6,21.8,228,165
2860,7/7/04,22:00:00,2.4,17.1,168,132
2861,7/7/04,23:00:00,2.1,15.4,173,122
2862,7/8/04,0:00:00,1.2,10.2,87,88
2863,7/8/04,1:00:00,0.9,7.2,65,79
2864,7/8/04,2:00:00,0.6,5.8,43,60
2865,7/8/04,3:00:00,0.5,4.2,-200,-200
2866,7/8/04,4:00:00,-200.0,5.1,43,60
2867,7/8/04,5:00:00,0.6,5.4,66,74
2868,7/8/04,6:00:00,0.6,6.2,57,62
2869,7/8/04,7:00:00,2.2,16.9,231,115
2870,7/8/04,8:00:00,3.2,23.2,219,119
2871,7/8/04,9:00:00,3.0,18.0,288,155
2872,7/8/04,10:00:00,2.7,17.6,312,162
2873,7/8/04,11:00:00,3.2,20.3,361,189
2874,7/8/04,12:00:00,1.4,10.6,147,115
2875,7/8/04,13:00:00,1.3,9.9,111,109
2876,7/8/04,14:00:00,1.4,10.7,98,108
2877,7/8/04,15:00:00,2.1,16.5,156,145
2878,7/8/04,16:00:00,2.4,16.9,213,167
2879,7/8/04,17:00:00,3.1,20.5,250,200
2880,7/8/04,18:00:00,3.5,19.4,253,178
2881,7/8/04,19:00:00,5.1,30.0,317,206
2882,7/8/04,20:00:00,4.5,24.6,309,192
2883,7/8/04,21:00:00,2.9,16.9,201,137
2884,7/8/04,22:00:00,2.6,15.8,173,128
2885,7/8/04,23:00:00,2.7,16.6,156,121
2886,7/9/04,0:00:00,3.2,19.5,190,136
2887,7/9/04,1:00:00,2.3,16.6,129,109
2888,7/9/04,2:00:00,1.0,6.2,65,74
2889,7/9/04,3:00:00,0.5,2.7,-200,-200
2890,7/9/04,4:00:00,0.4,2.3,29,40
2891,7/9/04,5:00:00,0.6,3.9,58,61
2892,7/9/04,6:00:00,1.0,7.2,92,83
2893,7/9/04,7:00:00,2.9,18.1,228,129
2894,7/9/04,8:00:00,2.7,15.1,172,-200
2895,7/9/04,9:00:00,1.8,9.7,154,115
2896,7/9/04,10:00:00,1.8,9.4,166,130
2897,7/9/04,11:00:00,1.7,9.6,149,137
2898,7/9/04,12:00:00,1.5,9.5,111,116
2899,7/9/04,13:00:00,1.7,9.6,145,129
2900,7/9/04,14:00:00,1.3,9.6,105,117
2901,7/9/04,15:00:00,1.5,10.3,113,138
2902,7/9/04,16:00:00,1.5,10.2,115,139
2903,7/9/04,17:00:00,2.3,14.0,202,180
2904,7/9/04,18:00:00,2.2,14.0,180,162
2905,7/9/04,19:00:00,2.8,16.6,190,158
2906,7/9/04,20:00:00,2.7,13.6,207,162
2907,7/9/04,21:00:00,1.7,10.2,113,112
2908,7/9/04,22:00:00,1.5,9.5,98,104
2909,7/9/04,23:00:00,2.3,11.8,152,125
2910,7/10/04,0:00:00,2.3,13.0,161,127
2911,7/10/04,1:00:00,1.5,9.6,91,95
2912,7/10/04,2:00:00,1.0,6.7,57,70
2913,7/10/04,3:00:00,0.5,2.9,-200,-200
2914,7/10/04,4:00:00,0.3,2.6,22,33
2915,7/10/04,5:00:00,0.4,4.0,41,45
2916,7/10/04,6:00:00,0.5,4.3,53,56
2917,7/10/04,7:00:00,0.9,5.9,92,74
2918,7/10/04,8:00:00,1.1,6.8,91,84
2919,7/10/04,9:00:00,1.4,8.8,89,93
2920,7/10/04,10:00:00,1.1,6.7,81,97
2921,7/10/04,11:00:00,0.9,6.4,66,83
2922,7/10/04,12:00:00,0.8,6.0,53,71
2923,7/10/04,13:00:00,0.8,6.0,61,78
2924,7/10/04,14:00:00,0.6,5.0,48,62
2925,7/10/04,15:00:00,0.6,4.4,39,54
2926,7/10/04,16:00:00,0.5,4.4,41,59
2927,7/10/04,17:00:00,0.7,5.5,48,69
2928,7/10/04,18:00:00,0.8,5.8,50,67
2929,7/10/04,19:00:00,0.9,5.3,51,58
2930,7/10/04,20:00:00,1.3,8.0,70,77
2931,7/10/04,21:00:00,1.3,7.2,89,94
2932,7/10/04,22:00:00,1.4,8.0,100,97
2933,7/10/04,23:00:00,1.9,10.4,139,110
2934,7/11/04,0:00:00,2.3,11.6,176,116
2935,7/11/04,1:00:00,1.0,6.4,71,74
2936,7/11/04,2:00:00,0.5,4.1,37,51
2937,7/11/04,3:00:00,1.0,6.4,-200,-200
2938,7/11/04,4:00:00,0.4,2.7,30,40
2939,7/11/04,5:00:00,0.3,2.6,29,36
2940,7/11/04,6:00:00,0.2,2.3,25,35
2941,7/11/04,7:00:00,0.4,3.1,40,48
2942,7/11/04,8:00:00,0.3,3.1,32,38
2943,7/11/04,9:00:00,0.6,4.0,43,54
2944,7/11/04,10:00:00,0.6,4.6,44,57
2945,7/11/04,11:00:00,0.6,3.9,35,54
2946,7/11/04,12:00:00,0.5,3.8,32,46
2947,7/11/04,13:00:00,0.4,2.8,21,36
2948,7/11/04,14:00:00,0.2,2.5,10,19
2949,7/11/04,15:00:00,0.4,3.0,22,34
2950,7/11/04,16:00:00,0.6,4.7,46,63
2951,7/11/04,17:00:00,0.9,5.0,66,86
2952,7/11/04,18:00:00,0.7,4.5,49,65
2953,7/11/04,19:00:00,1.2,7.7,86,101
2954,7/11/04,20:00:00,1.6,9.7,111,116
2955,7/11/04,21:00:00,1.8,11.0,143,124
2956,7/11/04,22:00:00,2.4,11.8,184,136
2957,7/11/04,23:00:00,1.5,8.7,134,108
2958,7/12/04,0:00:00,0.9,7.5,78,82
2959,7/12/04,1:00:00,0.8,5.7,50,68
2960,7/12/04,2:00:00,0.2,2.0,13,22
2961,7/12/04,3:00:00,0.1,1.4,-200,-200
2962,7/12/04,4:00:00,-200.0,1.8,24,34
2963,7/12/04,5:00:00,0.5,3.3,43,43
2964,7/12/04,6:00:00,1.4,9.4,146,84
2965,7/12/04,7:00:00,3.3,21.1,333,108
2966,7/12/04,8:00:00,3.6,17.2,298,112
2967,7/12/04,9:00:00,1.7,8.5,178,104
2968,7/12/04,10:00:00,1.5,6.8,177,107
2969,7/12/04,11:00:00,1.6,7.4,172,102
2970,7/12/04,12:00:00,2.1,12.1,183,104
2971,7/12/04,13:00:00,2.1,9.6,164,96
2972,7/12/04,14:00:00,1.6,7.4,122,80
2973,7/12/04,15:00:00,1.3,6.4,105,72
2974,7/12/04,16:00:00,1.6,8.3,144,106
2975,7/12/04,17:00:00,3.1,14.0,220,119
2976,7/12/04,18:00:00,3.3,15.3,207,119
2977,7/12/04,19:00:00,3.4,15.4,210,128
2978,7/12/04,20:00:00,2.8,10.9,175,112
2979,7/12/04,21:00:00,1.5,7.5,117,95
2980,7/12/04,22:00:00,1.3,5.2,93,85
2981,7/12/04,23:00:00,1.6,7.1,118,101
2982,7/13/04,0:00:00,1.5,7.6,132,94
2983,7/13/04,1:00:00,1.0,5.0,88,76
2984,7/13/04,2:00:00,0.5,2.0,43,50
2985,7/13/04,3:00:00,0.4,1.5,-200,-200
2986,7/13/04,4:00:00,0.6,2.5,44,51
2987,7/13/04,5:00:00,0.7,3.3,50,42
2988,7/13/04,6:00:00,1.3,7.3,101,62
2989,7/13/04,7:00:00,4.0,23.8,339,111
2990,7/13/04,8:00:00,5.0,27.6,379,129
2991,7/13/04,9:00:00,3.6,16.7,321,135
2992,7/13/04,10:00:00,2.8,14.3,272,139
2993,7/13/04,11:00:00,2.6,13.3,278,134
2994,7/13/04,12:00:00,2.7,14.5,253,141
2995,7/13/04,13:00:00,2.3,11.5,187,112
2996,7/13/04,14:00:00,2.0,10.8,149,105
2997,7/13/04,15:00:00,1.3,6.4,89,72
2998,7/13/04,16:00:00,1.7,8.8,124,90
2999,7/13/04,17:00:00,2.8,14.3,206,126
3000,7/13/04,18:00:00,3.8,19.4,241,154
3001,7/13/04,19:00:00,4.9,27.1,303,173
3002,7/13/04,20:00:00,4.3,19.7,294,162
3003,7/13/04,21:00:00,2.6,13.6,203,128
3004,7/13/04,22:00:00,2.4,12.1,176,120
3005,7/13/04,23:00:00,1.9,11.0,155,111
3006,7/14/04,0:00:00,1.4,8.8,108,89
3007,7/14/04,1:00:00,1.1,6.7,72,69
3008,7/14/04,2:00:00,0.9,6.3,65,70
3009,7/14/04,3:00:00,0.7,4.1,-200,-200
3010,7/14/04,4:00:00,0.5,2.9,39,59
3011,7/14/04,5:00:00,0.8,5.0,79,73
3012,7/14/04,6:00:00,1.3,9.9,140,89
3013,7/14/04,7:00:00,4.7,27.5,427,142
3014,7/14/04,8:00:00,4.6,30.4,366,145
3015,7/14/04,9:00:00,3.7,19.8,311,156
3016,7/14/04,10:00:00,2.8,15.7,275,148
3017,7/14/04,11:00:00,1.8,11.3,195,122
3018,7/14/04,12:00:00,1.9,12.6,144,106
3019,7/14/04,13:00:00,2.0,11.9,162,106
3020,7/14/04,14:00:00,2.0,14.4,200,127
3021,7/14/04,15:00:00,2.1,12.4,176,113
3022,7/14/04,16:00:00,2.1,11.7,203,136
3023,7/14/04,17:00:00,3.2,18.4,237,153
3024,7/14/04,18:00:00,4.0,22.9,263,172
3025,7/14/04,19:00:00,4.6,25.0,300,190
3026,7/14/04,20:00:00,3.0,15.5,189,160
3027,7/14/04,21:00:00,2.9,16.7,185,159
3028,7/14/04,22:00:00,1.9,11.2,134,123
3029,7/14/04,23:00:00,1.4,9.0,96,101
3030,7/15/04,0:00:00,2.1,12.1,122,116
3031,7/15/04,1:00:00,1.2,8.9,64,80
3032,7/15/04,2:00:00,0.6,3.7,30,51
3033,7/15/04,3:00:00,0.4,3.1,-200,-200
3034,7/15/04,4:00:00,-200.0,2.5,23,37
3035,7/15/04,5:00:00,0.4,3.1,36,46
3036,7/15/04,6:00:00,0.7,5.7,58,64
3037,7/15/04,7:00:00,2.3,15.6,168,108
3038,7/15/04,8:00:00,4.0,25.2,306,151
3039,7/15/04,9:00:00,2.8,15.4,231,153
3040,7/15/04,10:00:00,1.6,8.4,157,116
3041,7/15/04,11:00:00,1.6,8.0,132,116
3042,7/15/04,12:00:00,2.0,12.1,136,130
3043,7/15/04,13:00:00,2.0,12.6,127,131
3044,7/15/04,14:00:00,1.7,10.6,125,131
3045,7/15/04,15:00:00,2.0,12.6,138,135
3046,7/15/04,16:00:00,2.2,14.3,163,152
3047,7/15/04,17:00:00,3.2,20.3,259,198
3048,7/15/04,18:00:00,3.6,20.5,236,183
3049,7/15/04,19:00:00,3.8,22.1,245,175
3050,7/15/04,20:00:00,4.8,23.8,344,193
3051,7/15/04,21:00:00,2.8,14.7,188,140
3052,7/15/04,22:00:00,2.6,15.1,149,128
3053,7/15/04,23:00:00,1.9,10.8,102,100
3054,7/16/04,0:00:00,1.7,10.2,99,97
3055,7/16/04,1:00:00,1.0,6.5,48,67
3056,7/16/04,2:00:00,0.7,3.9,36,58
3057,7/16/04,3:00:00,0.5,2.8,-200,-200
3058,7/16/04,4:00:00,0.4,2.1,30,45
3059,7/16/04,5:00:00,0.6,3.4,56,62
3060,7/16/04,6:00:00,0.7,4.7,51,59
3061,7/16/04,7:00:00,2.4,15.8,172,102
3062,7/16/04,8:00:00,4.4,26.6,316,154
3063,7/16/04,9:00:00,3.1,14.8,269,157
3064,7/16/04,10:00:00,2.0,9.3,196,138
3065,7/16/04,11:00:00,2.1,12.0,206,142
3066,7/16/04,12:00:00,2.1,10.9,156,125
3067,7/16/04,13:00:00,2.1,11.9,120,120
3068,7/16/04,14:00:00,2.2,13.2,161,150
3069,7/16/04,15:00:00,1.6,8.9,114,120
3070,7/16/04,16:00:00,2.4,13.0,191,173
3071,7/16/04,17:00:00,3.3,18.2,236,187
3072,7/16/04,18:00:00,4.0,23.7,287,206
3073,7/16/04,19:00:00,4.1,21.6,266,187
3074,7/16/04,20:00:00,4.2,21.6,274,170
3075,7/16/04,21:00:00,2.9,16.5,196,149
3076,7/16/04,22:00:00,2.3,12.3,144,124
3077,7/16/04,23:00:00,2.2,13.6,142,119
3078,7/17/04,0:00:00,2.1,12.8,124,108
3079,7/17/04,1:00:00,1.6,9.4,93,93
3080,7/17/04,2:00:00,1.2,8.3,71,77
3081,7/17/04,3:00:00,1.2,6.7,-200,-200
3082,7/17/04,4:00:00,0.9,4.6,56,76
3083,7/17/04,5:00:00,0.6,3.6,46,58
3084,7/17/04,6:00:00,0.7,5.0,51,63
3085,7/17/04,7:00:00,1.3,8.2,83,75
3086,7/17/04,8:00:00,2.0,10.7,175,111
3087,7/17/04,9:00:00,1.9,10.3,148,116
3088,7/17/04,10:00:00,2.2,12.9,167,138
3089,7/17/04,11:00:00,1.9,11.0,120,117
3090,7/17/04,12:00:00,1.5,8.3,78,94
3091,7/17/04,13:00:00,1.4,8.2,76,91
3092,7/17/04,14:00:00,1.0,5.2,45,60
3093,7/17/04,15:00:00,1.0,4.6,54,66
3094,7/17/04,16:00:00,1.4,7.2,70,87
3095,7/17/04,17:00:00,1.6,9.4,87,106
3096,7/17/04,18:00:00,1.6,8.0,69,94
3097,7/17/04,19:00:00,2.1,10.7,95,112
3098,7/17/04,20:00:00,2.0,9.6,107,120
3099,7/17/04,21:00:00,1.9,8.7,88,106
3100,7/17/04,22:00:00,2.3,11.6,100,112
3101,7/17/04,23:00:00,2.4,11.8,125,120
3102,7/18/04,0:00:00,2.2,10.5,132,114
3103,7/18/04,1:00:00,1.2,5.5,57,70
3104,7/18/04,2:00:00,1.1,5.5,46,64
3105,7/18/04,3:00:00,0.8,3.8,-200,-200
3106,7/18/04,4:00:00,-200.0,2.9,34,55
3107,7/18/04,5:00:00,0.6,3.4,33,50
3108,7/18/04,6:00:00,0.7,4.1,50,62
3109,7/18/04,7:00:00,0.4,4.1,39,53
3110,7/18/04,8:00:00,0.6,4.7,84,85
3111,7/18/04,9:00:00,0.9,7.1,93,102
3112,7/18/04,10:00:00,0.9,7.4,82,97
3113,7/18/04,11:00:00,0.8,7.3,73,91
3114,7/18/04,12:00:00,0.4,4.2,43,62
3115,7/18/04,13:00:00,0.3,4.1,39,57
3116,7/18/04,14:00:00,0.1,3.8,27,40
3117,7/18/04,15:00:00,0.5,5.8,46,60
3118,7/18/04,16:00:00,0.4,5.6,53,70
3119,7/18/04,17:00:00,0.3,4.8,38,53
3120,7/18/04,18:00:00,0.4,5.3,39,54
3121,7/18/04,19:00:00,0.6,6.1,49,58
3122,7/18/04,20:00:00,0.8,7.4,68,73
3123,7/18/04,21:00:00,1.2,9.0,102,99
3124,7/18/04,22:00:00,1.6,11.7,123,102
3125,7/18/04,23:00:00,1.2,11.0,106,101
3126,7/19/04,0:00:00,0.5,6.0,66,77
3127,7/19/04,1:00:00,0.3,4.3,43,55
3128,7/19/04,2:00:00,0.1,2.8,33,51
3129,7/19/04,3:00:00,-200.0,2.3,-200,-200
3130,7/19/04,4:00:00,0.1,2.9,33,50
3131,7/19/04,5:00:00,0.3,4.1,75,75
3132,7/19/04,6:00:00,0.8,8.3,111,89
3133,7/19/04,7:00:00,2.3,16.6,250,112
3134,7/19/04,8:00:00,3.4,25.6,313,142
3135,7/19/04,9:00:00,2.5,17.7,263,145
3136,7/19/04,10:00:00,2.4,16.2,282,165
3137,7/19/04,11:00:00,2.1,15.1,226,159
3138,7/19/04,12:00:00,-200.0,14.3,176,159
3139,7/19/04,13:00:00,-200.0,10.8,120,131
3140,7/19/04,14:00:00,-200.0,10.1,96,123
3141,7/19/04,15:00:00,-200.0,10.9,115,129
3142,7/19/04,16:00:00,-200.0,11.0,108,126
3143,7/19/04,17:00:00,-200.0,16.8,142,149
3144,7/19/04,18:00:00,-200.0,20.7,219,200
3145,7/19/04,19:00:00,-200.0,19.5,193,174
3146,7/19/04,20:00:00,-200.0,14.6,128,131
3147,7/19/04,21:00:00,-200.0,14.3,127,135
3148,7/19/04,22:00:00,-200.0,15.9,132,134
3149,7/19/04,23:00:00,-200.0,10.3,77,96
3150,7/20/04,0:00:00,-200.0,8.8,72,94
3151,7/20/04,1:00:00,-200.0,6.8,57,79
3152,7/20/04,2:00:00,-200.0,6.3,56,79
3153,7/20/04,3:00:00,-200.0,3.9,-200,-200
3154,7/20/04,4:00:00,-200.0,4.1,64,89
3155,7/20/04,5:00:00,-200.0,4.7,52,69
3156,7/20/04,6:00:00,-200.0,9.9,122,91
3157,7/20/04,7:00:00,-200.0,24.8,314,135
3158,7/20/04,8:00:00,-200.0,37.3,395,166
3159,7/20/04,9:00:00,-200.0,26.2,357,189
3160,7/20/04,10:00:00,-200.0,21.6,308,193
3161,7/20/04,11:00:00,-200.0,16.1,184,164
3162,7/20/04,12:00:00,-200.0,13.0,128,139
3163,7/20/04,13:00:00,-200.0,13.4,125,130
3164,7/20/04,14:00:00,-200.0,13.7,135,129
3165,7/20/04,15:00:00,-200.0,14.0,158,132
3166,7/20/04,16:00:00,-200.0,10.4,106,101
3167,7/20/04,17:00:00,-200.0,17.5,163,145
3168,7/20/04,18:00:00,-200.0,12.9,143,133
3169,7/20/04,19:00:00,-200.0,14.9,96,110
3170,7/20/04,20:00:00,-200.0,15.5,127,126
3171,7/20/04,21:00:00,-200.0,11.2,95,102
3172,7/20/04,22:00:00,-200.0,14.3,104,104
3173,7/20/04,23:00:00,-200.0,14.2,131,112
3174,7/21/04,0:00:00,-200.0,10.0,92,89
3175,7/21/04,1:00:00,-200.0,7.6,53,67
3176,7/21/04,2:00:00,-200.0,5.8,45,63
3177,7/21/04,3:00:00,-200.0,3.1,-200,-200
3178,7/21/04,4:00:00,-200.0,2.7,19,34
3179,7/21/04,5:00:00,-200.0,5.4,75,73
3180,7/21/04,6:00:00,-200.0,7.3,84,76
3181,7/21/04,7:00:00,-200.0,18.4,160,102
3182,7/21/04,8:00:00,-200.0,27.7,286,140
3183,7/21/04,9:00:00,-200.0,16.9,212,150
3184,7/21/04,10:00:00,-200.0,22.1,279,194
3185,7/21/04,11:00:00,-200.0,17.0,207,162
3186,7/21/04,12:00:00,-200.0,12.4,140,138
3187,7/21/04,13:00:00,-200.0,11.5,110,123
3188,7/21/04,14:00:00,-200.0,7.5,67,86
3189,7/21/04,15:00:00,-200.0,10.3,98,107
3190,7/21/04,16:00:00,-200.0,10.2,97,106
3191,7/21/04,17:00:00,-200.0,11.5,87,99
3192,7/21/04,18:00:00,4.1,17.0,124,140
3193,7/21/04,19:00:00,3.8,21.5,165,163
3194,7/21/04,20:00:00,3.4,18.6,164,144
3195,7/21/04,21:00:00,2.9,15.3,122,120
3196,7/21/04,22:00:00,3.1,17.0,134,120
3197,7/21/04,23:00:00,3.5,14.4,121,106
3198,7/22/04,0:00:00,2.4,13.6,112,95
3199,7/22/04,1:00:00,1.6,9.6,62,70
3200,7/22/04,2:00:00,1.3,6.4,50,67
3201,7/22/04,3:00:00,0.9,4.8,-200,-200
3202,7/22/04,4:00:00,1.0,5.4,72,70
3203,7/22/04,5:00:00,0.8,4.1,48,50
3204,7/22/04,6:00:00,1.1,6.3,58,60
3205,7/22/04,7:00:00,4.4,26.9,306,127
3206,7/22/04,8:00:00,-200.0,35.6,351,149
3207,7/22/04,9:00:00,-200.0,17.5,252,158
3208,7/22/04,10:00:00,3.3,19.9,266,190
3209,7/22/04,11:00:00,2.1,12.6,159,127
3210,7/22/04,12:00:00,2.1,14.0,144,130
3211,7/22/04,13:00:00,2.0,12.2,117,125
3212,7/22/04,14:00:00,1.5,11.1,108,113
3213,7/22/04,15:00:00,2.1,14.3,153,143
3214,7/22/04,16:00:00,2.3,15.1,166,157
3215,7/22/04,17:00:00,2.8,18.6,179,170
3216,7/22/04,18:00:00,3.6,22.0,225,187
3217,7/22/04,19:00:00,4.0,23.0,261,181
3218,7/22/04,20:00:00,3.7,21.1,228,158
3219,7/22/04,21:00:00,2.5,15.0,137,112
3220,7/22/04,22:00:00,2.3,13.6,116,100
3221,7/22/04,23:00:00,2.5,14.6,143,105
3222,7/23/04,0:00:00,2.7,16.3,157,107
3223,7/23/04,1:00:00,1.3,8.8,72,72
3224,7/23/04,2:00:00,0.8,6.0,42,59
3225,7/23/04,3:00:00,0.9,5.5,-200,-200
3226,7/23/04,4:00:00,0.5,3.9,34,55
3227,7/23/04,5:00:00,0.8,5.8,74,70
3228,7/23/04,6:00:00,1.0,8.2,75,59
3229,7/23/04,7:00:00,2.9,20.1,199,95
3230,7/23/04,8:00:00,3.8,25.5,262,120
3231,7/23/04,9:00:00,3.5,21.6,236,133
3232,7/23/04,10:00:00,2.4,15.5,186,133
3233,7/23/04,11:00:00,1.8,11.2,132,120
3234,7/23/04,12:00:00,2.1,15.4,140,132
3235,7/23/04,13:00:00,2.1,14.6,143,135
3236,7/23/04,14:00:00,1.5,12.5,99,121
3237,7/23/04,15:00:00,1.5,12.3,107,123
3238,7/23/04,16:00:00,1.8,13.2,130,129
3239,7/23/04,17:00:00,2.1,14.7,133,129
3240,7/23/04,18:00:00,3.0,19.9,188,156
3241,7/23/04,19:00:00,2.8,19.1,155,131
3242,7/23/04,20:00:00,2.5,14.8,154,115
3243,7/23/04,21:00:00,1.4,8.6,95,79
3244,7/23/04,22:00:00,1.7,11.0,110,86
3245,7/23/04,23:00:00,1.8,13.0,116,91
3246,7/24/04,0:00:00,2.4,15.2,153,99
3247,7/24/04,1:00:00,1.9,12.1,111,83
3248,7/24/04,2:00:00,1.4,9.9,79,74
3249,7/24/04,3:00:00,0.8,6.0,-200,-200
3250,7/24/04,4:00:00,0.7,6.3,47,64
3251,7/24/04,5:00:00,0.8,5.5,61,61
3252,7/24/04,6:00:00,0.7,5.8,56,62
3253,7/24/04,7:00:00,1.0,8.1,69,65
3254,7/24/04,8:00:00,1.7,10.0,109,79
3255,7/24/04,9:00:00,1.9,9.9,111,90
3256,7/24/04,10:00:00,2.3,13.1,150,116
3257,7/24/04,11:00:00,1.7,9.2,87,89
3258,7/24/04,12:00:00,1.3,6.7,64,68
3259,7/24/04,13:00:00,1.2,6.5,47,53
3260,7/24/04,14:00:00,0.8,3.4,34,34
3261,7/24/04,15:00:00,0.9,3.8,37,38
3262,7/24/04,16:00:00,1.1,5.2,49,53
3263,7/24/04,17:00:00,1.2,6.0,54,62
3264,7/24/04,18:00:00,1.3,6.0,70,82
3265,7/24/04,19:00:00,1.4,5.6,76,88
3266,7/24/04,20:00:00,1.2,4.4,59,70
3267,7/24/04,21:00:00,0.9,3.7,44,53
3268,7/24/04,22:00:00,1.1,5.0,47,57
3269,7/24/04,23:00:00,1.5,7.1,71,73
3270,7/25/04,0:00:00,1.7,7.9,90,83
3271,7/25/04,1:00:00,0.9,3.7,45,52
3272,7/25/04,2:00:00,0.7,3.6,44,52
3273,7/25/04,3:00:00,0.4,2.1,-200,-200
3274,7/25/04,4:00:00,-200.0,2.0,15,26
3275,7/25/04,5:00:00,0.3,1.3,10,17
3276,7/25/04,6:00:00,0.4,1.7,19,28
3277,7/25/04,7:00:00,0.4,1.5,20,29
3278,7/25/04,8:00:00,0.5,1.6,30,37
3279,7/25/04,9:00:00,0.5,1.7,24,31
3280,7/25/04,10:00:00,0.7,2.7,35,46
3281,7/25/04,11:00:00,0.9,3.6,48,66
3282,7/25/04,12:00:00,0.8,3.0,41,54
3283,7/25/04,13:00:00,0.8,2.9,37,50
3284,7/25/04,14:00:00,0.7,2.5,32,44
3285,7/25/04,15:00:00,0.8,3.1,43,52
3286,7/25/04,16:00:00,0.7,2.3,28,37
3287,7/25/04,17:00:00,0.8,3.0,38,51
3288,7/25/04,18:00:00,1.2,4.0,72,78
3289,7/25/04,19:00:00,1.6,6.3,89,90
3290,7/25/04,20:00:00,1.6,6.6,103,110
3291,7/25/04,21:00:00,1.5,7.3,77,86
3292,7/25/04,22:00:00,1.5,6.8,84,88
3293,7/25/04,23:00:00,1.5,6.3,82,91
3294,7/26/04,0:00:00,1.5,5.9,81,93
3295,7/26/04,1:00:00,1.2,4.8,50,68
3296,7/26/04,2:00:00,0.8,2.9,30,48
3297,7/26/04,3:00:00,-200.0,2.2,-200,-200
3298,7/26/04,4:00:00,-200.0,1.8,14,22
3299,7/26/04,5:00:00,-200.0,2.5,51,59
3300,7/26/04,6:00:00,-200.0,6.8,120,102
3301,7/26/04,7:00:00,-200.0,11.2,180,116
3302,7/26/04,8:00:00,-200.0,9.7,168,109
3303,7/26/04,9:00:00,-200.0,7.2,111,98
3304,7/26/04,10:00:00,-200.0,6.8,111,97
3305,7/26/04,11:00:00,-200.0,8.1,97,97
3306,7/26/04,12:00:00,-200.0,8.3,90,90
3307,7/26/04,13:00:00,-200.0,8.6,87,92
3308,7/26/04,14:00:00,-200.0,5.3,67,76
3309,7/26/04,15:00:00,-200.0,8.1,84,97
3310,7/26/04,16:00:00,-200.0,8.2,86,101
3311,7/26/04,17:00:00,-200.0,12.0,124,118
3312,7/26/04,18:00:00,-200.0,17.6,144,129
3313,7/26/04,19:00:00,-200.0,14.5,130,131
3314,7/26/04,20:00:00,-200.0,11.8,122,130
3315,7/26/04,21:00:00,-200.0,9.4,82,106
3316,7/26/04,22:00:00,-200.0,7.0,62,92
3317,7/26/04,23:00:00,-200.0,8.0,65,97
3318,7/27/04,0:00:00,-200.0,6.0,52,80
3319,7/27/04,1:00:00,-200.0,4.3,22,40
3320,7/27/04,2:00:00,-200.0,4.1,27,49
3321,7/27/04,3:00:00,-200.0,2.0,-200,-200
3322,7/27/04,4:00:00,-200.0,2.4,29,46
3323,7/27/04,5:00:00,-200.0,2.7,29,37
3324,7/27/04,6:00:00,-200.0,6.9,135,92
3325,7/27/04,7:00:00,-200.0,9.2,181,115
3326,7/27/04,8:00:00,-200.0,9.6,119,102
3327,7/27/04,9:00:00,-200.0,9.1,116,104
3328,7/27/04,10:00:00,-200.0,9.3,143,109
3329,7/27/04,11:00:00,-200.0,8.5,126,108
3330,7/27/04,12:00:00,-200.0,6.9,94,90
3331,7/27/04,13:00:00,-200.0,6.9,96,81
3332,7/27/04,14:00:00,-200.0,6.4,90,87
3333,7/27/04,15:00:00,-200.0,6.2,93,82
3334,7/27/04,16:00:00,-200.0,7.3,101,99
3335,7/27/04,17:00:00,-200.0,10.7,123,119
3336,7/27/04,18:00:00,-200.0,11.9,136,128
3337,7/27/04,19:00:00,-200.0,10.6,109,111
3338,7/27/04,20:00:00,-200.0,9.3,124,114
3339,7/27/04,21:00:00,-200.0,6.7,82,100
3340,7/27/04,22:00:00,-200.0,7.2,69,88
